route_id,city,road_name,highway,start_lat,start_lng,end_lat,end_lng,length_m,sinuosity,max_heading_change_deg,sv_coverage,status,geometry_wkt
SR_04127,"Kochi, Kerala, India",,residential,9.9156998,76.27644,9.9172006,76.2758446,178.5,1.0008,5.33,,candidate_no_sv_check,"LINESTRING (76.27644 9.9156998, 76.2760269 9.916820100000002, 76.2758446 9.9172006)"
SR_04128,"Kochi, Kerala, India",,living_street,9.970371699999998,76.3014056,9.9702214,76.3006779,81.49,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3014056 9.970371699999998, 76.3006779 9.9702214)"
SR_04129,"Kochi, Kerala, India",,residential,10.0188731,76.3030311,10.017915900000002,76.3032132,107.73,1.0,1.36,,candidate_no_sv_check,"LINESTRING (76.3030311 10.0188731, 76.30310610000001 10.0184773, 76.3031635 10.018158500000002, 76.3032132 10.017915900000002)"
SR_04130,"Kochi, Kerala, India",,residential,10.014795599999998,76.30938390000001,10.0145139,76.3085953,91.93,1.0005,4.13,,candidate_no_sv_check,"LINESTRING (76.30938390000001 10.014795599999998, 76.3091525 10.0147171, 76.3089553 10.014635000000002, 76.3087542 10.014567700000002, 76.3085953 10.0145139)"
SR_04131,"Kochi, Kerala, India",,residential,10.014949800000002,76.315242,10.014704700000001,76.3143791,98.41,1.0002,2.23,,candidate_no_sv_check,"LINESTRING (76.315242 10.014949800000002, 76.3149879 10.014881399999998, 76.3145984 10.0147625, 76.3143791 10.014704700000001)"
SR_04132,"Kochi, Kerala, India",,residential,9.9734225,76.322475,9.973760200000001,76.3245113,226.5,1.0007,5.62,,candidate_no_sv_check,"LINESTRING (76.322475 9.9734225, 76.3225674 9.9734352, 76.3227096 9.9734662, 76.3227706 9.973478900000002, 76.3229609 9.973502499999999, 76.3231456 9.973540799999999, 76.3232971 9.973571699999997, 76.32344680000001 9.973589899999999, 76.323578 9.973619000000001, 76.324062 9.973688100000002, 76.3243539 9.973740900000001, 76.3245113 9.973760200000001)"
SR_04133,"Kochi, Kerala, India",,residential,10.017782199999997,76.2927926,10.017469399999996,76.2917419,120.38,1.0011,3.01,,candidate_no_sv_check,"LINESTRING (76.2927926 10.017782199999997, 76.2926316 10.0177426, 76.292401 10.0176871, 76.2922481 10.0176448, 76.2919235 10.017536499999999, 76.2917419 10.017469399999996)"
SR_04134,"Kochi, Kerala, India",,residential,10.017469399999996,76.2917419,10.017782199999997,76.2927926,120.38,1.0011,3.01,,candidate_no_sv_check,"LINESTRING (76.2917419 10.017469399999996, 76.2919235 10.017536499999999, 76.2922481 10.0176448, 76.292401 10.0176871, 76.2926316 10.0177426, 76.2927926 10.017782199999997)"
SR_04135,"Kochi, Kerala, India",,residential,10.012293599999998,76.2972411,10.011505200000002,76.2973432,87.98,1.0008,3.67,,candidate_no_sv_check,"LINESTRING (76.2972411 10.012293599999998, 76.2972762 10.012102, 76.2973049 10.011894699999997, 76.2973304 10.011699999999998, 76.2973432 10.011505200000002)"
SR_04136,"Kochi, Kerala, India",,residential,10.011505200000002,76.2973432,10.012293599999998,76.2972411,87.98,1.0008,3.67,,candidate_no_sv_check,"LINESTRING (76.2973432 10.011505200000002, 76.2973304 10.011699999999998, 76.2973049 10.011894699999997, 76.2972762 10.012102, 76.2972411 10.012293599999998)"
SR_04137,"Kochi, Kerala, India",Perandoor Road,secondary,10.0198363,76.2984449,10.019890499999999,76.2992408,87.45,1.0,0.56,,candidate_no_sv_check,"LINESTRING (76.2984449 10.0198363, 76.2991903 10.0198866, 76.2992408 10.019890499999999)"
SR_04138,"Kochi, Kerala, India",,residential,10.033386,76.3035986,10.033026599999996,76.3029365,82.75,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3035986 10.033386, 76.3029365 10.033026599999996)"
SR_04139,"Kochi, Kerala, India",,residential,10.023255900000002,76.292997,10.0233441,76.2937475,82.91,1.0008,3.21,,candidate_no_sv_check,"LINESTRING (76.292997 10.023255900000002, 76.2931295 10.0232664, 76.293328 10.0232819, 76.2935175 10.023304099999999, 76.2937475 10.0233441)"
SR_04140,"Kochi, Kerala, India",,residential,10.0233441,76.2937475,10.023255900000002,76.292997,82.91,1.0008,3.21,,candidate_no_sv_check,"LINESTRING (76.2937475 10.0233441, 76.2935175 10.023304099999999, 76.293328 10.0232819, 76.2931295 10.0232664, 76.292997 10.023255900000002)"
SR_04141,"Kochi, Kerala, India",Lane 5,unclassified,9.9760235,76.3230016,9.976283999999998,76.3239056,103.33,1.0012,7.17,,candidate_no_sv_check,"LINESTRING (76.3230016 9.9760235, 76.3231572 9.9760526, 76.3233476 9.976113400000001, 76.3235032 9.9761636, 76.3236722 9.9762085, 76.3238117 9.9762507, 76.3239056 9.976283999999998)"
SR_04142,"Kochi, Kerala, India",Lane 5,unclassified,9.976283999999998,76.3239056,9.9760235,76.3230016,103.33,1.0012,7.17,,candidate_no_sv_check,"LINESTRING (76.3239056 9.976283999999998, 76.3238117 9.9762507, 76.3236722 9.9762085, 76.3235032 9.9761636, 76.3233476 9.976113400000001, 76.3231572 9.9760526, 76.3230016 9.9760235)"
SR_04143,"Kochi, Kerala, India",,unclassified,9.9089689,76.2961124,9.908864799999998,76.2949095,132.97,1.0043,5.19,,candidate_no_sv_check,"LINESTRING (76.2961124 9.9089689, 76.2959417 9.908970799999999, 76.2957729 9.908968899999998, 76.2955111 9.908966999999999, 76.2953006 9.908946500000003, 76.29510720000002 9.908910999999998, 76.2949095 9.908864799999998)"
SR_04144,"Kochi, Kerala, India",Blossom Street,residential,10.0023508,76.2768915,10.0025386,76.2776006,80.58,1.0015,7.64,,candidate_no_sv_check,"LINESTRING (76.2768915 10.0023508, 76.2770194 10.002371799999999, 76.2771497 10.002411399999998, 76.2772492 10.002437099999998, 76.2773795 10.002467399999999, 76.2776006 10.0025386)"
SR_04145,"Kochi, Kerala, India",Don Bosco School Road,unclassified,10.014353699999997,76.2758036,10.0144342,76.2766068,88.5,1.0,1.11,,candidate_no_sv_check,"LINESTRING (76.2758036 10.014353699999997, 76.2759078 10.014362999999996, 76.27594 10.014366500000001, 76.2761098 10.014384799999998, 76.2762456 10.014398799999999, 76.2764302 10.014415899999996, 76.2766068 10.0144342)"
SR_04146,"Kochi, Kerala, India",Kanat Road,unclassified,10.011696999999998,76.2731129,10.011875099999997,76.2740121,100.76,1.0024,7.98,,candidate_no_sv_check,"LINESTRING (76.2731129 10.011696999999998, 76.2733363 10.011714499999997, 76.2735447 10.011760299999999, 76.2737632 10.0118101, 76.2738734 10.0118389, 76.2740121 10.011875099999997)"
SR_04147,"Kochi, Kerala, India",Mathai Manjooran Road,tertiary,9.9988683,76.2786797,10.001375499999996,76.2793844,288.28,1.0016,7.27,,candidate_no_sv_check,"LINESTRING (76.2786797 9.9988683, 76.2788616 9.999332, 76.2791676 10.0005507, 76.2793512 10.001180299999998, 76.2793844 10.001375499999996)"
SR_04148,"Kochi, Kerala, India",,residential,10.001970599999998,76.2775425,10.001842599999998,76.2768074,81.83,1.0001,1.48,,candidate_no_sv_check,"LINESTRING (76.2775425 10.001970599999998, 76.2774059 10.001950000000003, 76.2772353 10.001922599999999, 76.2768074 10.001842599999998)"
SR_04149,"Kochi, Kerala, India",,residential,10.001842599999998,76.2768074,10.001970599999998,76.2775425,81.83,1.0001,1.48,,candidate_no_sv_check,"LINESTRING (76.2768074 10.001842599999998, 76.2772353 10.001922599999999, 76.2774059 10.001950000000003, 76.2775425 10.001970599999998)"
SR_04150,"Kochi, Kerala, India",,residential,10.0304887,76.26737880000002,10.030460700000003,76.2681524,85.02,1.002,7.35,,candidate_no_sv_check,"LINESTRING (76.26737880000002 10.0304887, 76.2676252 10.0304572, 76.2679453 10.030457199999999, 76.2681524 10.030460700000003)"
SR_04151,"Kochi, Kerala, India",,residential,10.0284876,76.2687692,10.028268899999999,76.2677559,113.69,1.0001,2.46,,candidate_no_sv_check,"LINESTRING (76.2687692 10.0284876, 76.2684478 10.028418000000002, 76.2680285 10.028320299999999, 76.2677559 10.028268899999999)"
SR_04152,"Kochi, Kerala, India",,residential,10.028268899999999,76.2677559,10.028124899999998,76.2668635,99.14,1.0004,4.3,,candidate_no_sv_check,"LINESTRING (76.2677559 10.028268899999999, 76.2676861 10.0282541, 76.2673372 10.0282069, 76.2670555 10.028162699999998, 76.2668635 10.028124899999998)"
SR_04153,"Kochi, Kerala, India",,residential,10.028268899999999,76.2677559,10.0284876,76.2687692,113.69,1.0001,2.46,,candidate_no_sv_check,"LINESTRING (76.2677559 10.028268899999999, 76.2680285 10.028320299999999, 76.2684478 10.028418000000002, 76.2687692 10.0284876)"
SR_04154,"Kochi, Kerala, India",,residential,10.028268899999999,76.2677559,10.027444099999999,76.2679453,93.7,1.0016,7.28,,candidate_no_sv_check,"LINESTRING (76.2677559 10.028268899999999, 76.26777 10.028159700000002, 76.2678157 10.027964299999997, 76.2678547 10.0277956, 76.2679176 10.0275972, 76.2679453 10.027444099999999)"
SR_04155,"Kochi, Kerala, India",,residential,10.028124899999998,76.2668635,10.028268899999999,76.2677559,99.14,1.0004,4.3,,candidate_no_sv_check,"LINESTRING (76.2668635 10.028124899999998, 76.2670555 10.028162699999998, 76.2673372 10.0282069, 76.2676861 10.0282541, 76.2677559 10.028268899999999)"
SR_04156,"Kochi, Kerala, India",,residential,10.027444099999999,76.2679453,10.028268899999999,76.2677559,93.7,1.0016,7.28,,candidate_no_sv_check,"LINESTRING (76.2679453 10.027444099999999, 76.2679176 10.0275972, 76.2678547 10.0277956, 76.2678157 10.027964299999997, 76.26777 10.028159700000002, 76.2677559 10.028268899999999)"
SR_04157,"Kochi, Kerala, India",Manimoopan road,residential,10.0264488,76.2693091,10.0261409,76.2682688,119.1,1.0008,6.73,,candidate_no_sv_check,"LINESTRING (76.2693091 10.0264488, 76.2690759 10.026372499999999, 76.2687593 10.0262695, 76.2685021 10.026199899999998, 76.2683353 10.026163699999998, 76.2682688 10.0261409)"
SR_04158,"Kochi, Kerala, India",Manimoopan road,residential,10.0261409,76.2682688,10.0258854,76.2674449,94.68,1.0006,3.55,,candidate_no_sv_check,"LINESTRING (76.2682688 10.0261409, 76.26814030000001 10.0260969, 76.267948 10.026027299999999, 76.2677587 10.025971699999994, 76.2676258 10.025935499999997, 76.2674449 10.0258854)"
SR_04159,"Kochi, Kerala, India",Manimoopan road,residential,10.0261409,76.2682688,10.0264488,76.2693091,119.1,1.0008,6.73,,candidate_no_sv_check,"LINESTRING (76.2682688 10.0261409, 76.2683353 10.026163699999998, 76.2685021 10.026199899999998, 76.2687593 10.0262695, 76.2690759 10.026372499999999, 76.2693091 10.0264488)"
SR_04160,"Kochi, Kerala, India",Manimoopan road,residential,10.0258854,76.2674449,10.0261409,76.2682688,94.68,1.0006,3.55,,candidate_no_sv_check,"LINESTRING (76.2674449 10.0258854, 76.2676258 10.025935499999997, 76.2677587 10.025971699999994, 76.267948 10.026027299999999, 76.26814030000001 10.0260969, 76.2682688 10.0261409)"
SR_04161,"Kochi, Kerala, India",Boat Jetty Road,tertiary,10.0252397,76.2699598,10.0245578,76.2703231,85.28,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2699598 10.0252397, 76.2703231 10.0245578)"
SR_04162,"Kochi, Kerala, India",,residential,10.024913799999998,76.2687609,10.025140799999999,76.2696082,96.22,1.0001,1.79,,candidate_no_sv_check,"LINESTRING (76.2687609 10.024913799999998, 76.2690029 10.024974299999998, 76.2692833 10.0250537, 76.26952910000001 10.025118, 76.2696082 10.025140799999999)"
SR_04163,"Kochi, Kerala, India",,residential,10.025140799999999,76.2696082,10.024913799999998,76.2687609,96.22,1.0001,1.79,,candidate_no_sv_check,"LINESTRING (76.2696082 10.025140799999999, 76.26952910000001 10.025118, 76.2692833 10.0250537, 76.2690029 10.024974299999998, 76.2687609 10.024913799999998)"
SR_04164,"Kochi, Kerala, India",,residential,10.0222257,76.2693392,10.0225198,76.270217,101.62,1.0006,4.0,,candidate_no_sv_check,"LINESTRING (76.2693392 10.0222257, 76.2695775 10.022319999999999, 76.2697948 10.022388999999999, 76.2700822 10.0224788, 76.270217 10.0225198)"
SR_04165,"Kochi, Kerala, India",,residential,10.0225198,76.270217,10.0222257,76.2693392,101.62,1.0006,4.0,,candidate_no_sv_check,"LINESTRING (76.270217 10.0225198, 76.2700822 10.0224788, 76.2697948 10.022388999999999, 76.2695775 10.022319999999999, 76.2693392 10.0222257)"
SR_04166,"Kochi, Kerala, India",,residential,10.0208412,76.2702845,10.020126499999998,76.2707,91.31,1.0009,7.88,,candidate_no_sv_check,"LINESTRING (76.2702845 10.0208412, 76.2704745 10.020523699999998, 76.2705128 10.020441800000004, 76.2706261 10.020267200000001, 76.2707 10.020126499999998)"
SR_04167,"Kochi, Kerala, India",,residential,10.020807499999998,76.2698465,10.019925899999999,76.2701197,102.02,1.0003,2.73,,candidate_no_sv_check,"LINESTRING (76.2698465 10.020807499999998, 76.2699285 10.020563899999999, 76.2699823 10.020376999999996, 76.270062 10.020096999999998, 76.2701197 10.019925899999999)"
SR_04168,"Kochi, Kerala, India",,residential,10.020126499999998,76.2707,10.0208412,76.2702845,91.31,1.0009,7.88,,candidate_no_sv_check,"LINESTRING (76.2707 10.020126499999998, 76.2706261 10.020267200000001, 76.2705128 10.020441800000004, 76.2704745 10.020523699999998, 76.2702845 10.0208412)"
SR_04169,"Kochi, Kerala, India",,residential,10.020774300000001,76.26961630000001,10.019845099999996,76.2699168,108.03,1.0011,6.23,,candidate_no_sv_check,"LINESTRING (76.26961630000001 10.020774300000001, 76.2696705 10.0206455, 76.2697296 10.0204466, 76.2697789 10.020276899999999, 76.269838 10.020121599999998, 76.2698873 10.019942199999997, 76.2699168 10.019845099999996)"
SR_04170,"Kochi, Kerala, India",,residential,10.019845099999996,76.2699168,10.020774300000001,76.26961630000001,108.03,1.0011,6.23,,candidate_no_sv_check,"LINESTRING (76.2699168 10.019845099999996, 76.2698873 10.019942199999997, 76.269838 10.020121599999998, 76.2697789 10.020276899999999, 76.2697296 10.0204466, 76.2696705 10.0206455, 76.26961630000001 10.020774300000001)"
SR_04171,"Kochi, Kerala, India",,residential,10.019925899999999,76.2701197,10.020807499999998,76.2698465,102.02,1.0003,2.73,,candidate_no_sv_check,"LINESTRING (76.2701197 10.019925899999999, 76.270062 10.020096999999998, 76.2699823 10.020376999999996, 76.2699285 10.020563899999999, 76.2698465 10.020807499999998)"
SR_04172,"Kochi, Kerala, India",,residential,10.0199725,76.270347,10.0207069,76.2701211,84.91,1.0,0.52,,candidate_no_sv_check,"LINESTRING (76.270347 10.0199725, 76.2702321 10.0203401, 76.2701211 10.0207069)"
SR_04173,"Kochi, Kerala, India",,residential,10.0207069,76.2701211,10.0199725,76.270347,84.91,1.0,0.52,,candidate_no_sv_check,"LINESTRING (76.2701211 10.0207069, 76.2702321 10.0203401, 76.270347 10.0199725)"
SR_04174,"Kochi, Kerala, India",Padam Road,residential,10.019926,76.2779117,10.019821500000004,76.2771099,88.65,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2779117 10.019926, 76.2771099 10.019821500000004)"
SR_04175,"Kochi, Kerala, India",Railway Quarters Road,residential,9.972495499999999,76.2897677,9.973367799999998,76.2895492,99.4,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2897677 9.972495499999999, 76.2895492 9.973367799999998)"
SR_04176,"Kochi, Kerala, India",Railway Quarters Road,residential,9.972495499999999,76.2897677,9.9713637,76.2899672,127.06,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2897677 9.972495499999999, 76.2899672 9.9713637)"
SR_04177,"Kochi, Kerala, India",Railway Quarters Road,residential,9.973367799999998,76.2895492,9.972495499999999,76.2897677,99.4,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2895492 9.973367799999998, 76.2897677 9.972495499999999)"
SR_04178,"Kochi, Kerala, India",,residential,9.972570399999999,76.2901012,9.9734403,76.2899173,98.29,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2901012 9.972570399999999, 76.2899173 9.9734403)"
SR_04179,"Kochi, Kerala, India",,residential,9.9734403,76.2899173,9.972570399999999,76.2901012,98.29,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2899173 9.9734403, 76.2901012 9.972570399999999)"
SR_04180,"Kochi, Kerala, India",Mahatma Gandhi Road,primary,9.9537892,76.2928345,9.9530831,76.2930165,80.6,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2928345 9.9537892, 76.2930165 9.9530831)"
SR_04181,"Kochi, Kerala, India",,residential,9.9220568,76.2668009,9.921766200000002,76.2657799,116.47,1.0,0.98,,candidate_no_sv_check,"LINESTRING (76.2668009 9.9220568, 76.2660277 9.9218402, 76.2657799 9.921766200000002)"
SR_04182,"Kochi, Kerala, India",,residential,9.915000099999999,76.2848568,9.914946300000002,76.2841091,82.36,1.0019,7.81,,candidate_no_sv_check,"LINESTRING (76.2848568 9.915000099999999, 76.2847522 9.914986900000002, 76.2845349 9.914981599999999, 76.2842989 9.914976399999997, 76.2841091 9.914946300000002)"
SR_04183,"Kochi, Kerala, India",Ettumanoor - Ernakulam Road,primary,9.9601671,76.3233024,9.9606954,76.3223547,119.21,1.0001,1.24,,candidate_no_sv_check,"LINESTRING (76.3233024 9.9601671, 76.3228245 9.960440199999999, 76.3223547 9.9606954)"
SR_04184,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.9283823,76.2482947,9.9300948,76.2477381,199.16,1.0009,5.3,,candidate_no_sv_check,"LINESTRING (76.2482947 9.9283823, 76.2481695 9.928783899999997, 76.248077 9.929005600000002, 76.24797640000001 9.9292674, 76.2478115 9.9298407, 76.2477381 9.9300948)"
SR_04185,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.9283823,76.2482947,9.9261684,76.2489201,254.46,1.0008,4.03,,candidate_no_sv_check,"LINESTRING (76.2482947 9.9283823, 76.2484404 9.9278262, 76.248596 9.9271815, 76.2487778 9.926554600000001, 76.2489201 9.9261684)"
SR_04186,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.9261684,76.2489201,9.9283823,76.2482947,254.46,1.0008,4.03,,candidate_no_sv_check,"LINESTRING (76.2489201 9.9261684, 76.2487778 9.926554600000001, 76.248596 9.9271815, 76.2484404 9.9278262, 76.2482947 9.9283823)"
SR_04187,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.9261684,76.2489201,9.924656899999999,76.2494726,177.8,1.0,0.54,,candidate_no_sv_check,"LINESTRING (76.2489201 9.9261684, 76.2493256 9.9250679, 76.2494726 9.924656899999999)"
SR_04188,"Kochi, Kerala, India",,unclassified,9.9283199,76.2490397,9.926225,76.2497831,245.72,1.0005,3.93,,candidate_no_sv_check,"LINESTRING (76.2490397 9.9283199, 76.2490783 9.928180399999999, 76.2491825 9.9278643, 76.2493294 9.927474599999998, 76.2495115 9.926951899999999, 76.2495832 9.9267843, 76.2496769 9.9265461, 76.2497704 9.926264700000003, 76.2497831 9.926225)"
SR_04189,"Kochi, Kerala, India",,residential,9.928330299999999,76.24949260000001,9.926845100000001,76.2497551,166.98,1.0014,7.27,,candidate_no_sv_check,"LINESTRING (76.24949260000001 9.928330299999999, 76.2495136 9.928239500000002, 76.24957 9.9277749, 76.2496099 9.927556800000001, 76.2496349 9.9274217, 76.2497031 9.927016500000004, 76.2497551 9.926845100000001)"
SR_04190,"Kochi, Kerala, India",,unclassified,9.926225,76.2497831,9.9283199,76.2490397,245.72,1.0005,3.93,,candidate_no_sv_check,"LINESTRING (76.2497831 9.926225, 76.2497704 9.926264700000003, 76.2496769 9.9265461, 76.2495832 9.9267843, 76.2495115 9.926951899999999, 76.2493294 9.927474599999998, 76.2491825 9.9278643, 76.2490783 9.928180399999999, 76.2490397 9.9283199)"
SR_04191,"Kochi, Kerala, India",,unclassified,9.926062699999997,76.2498418,9.9248964,76.2502961,138.4,1.001,6.73,,candidate_no_sv_check,"LINESTRING (76.2498418 9.926062699999997, 76.2500867 9.925384799999998, 76.25022840000001 9.925022900000002, 76.2502961 9.9248964)"
SR_04192,"Kochi, Kerala, India",,unclassified,9.9248964,76.2502961,9.926062699999997,76.2498418,138.4,1.001,6.73,,candidate_no_sv_check,"LINESTRING (76.2502961 9.9248964, 76.25022840000001 9.925022900000002, 76.2500867 9.925384799999998, 76.2498418 9.926062699999997)"
SR_04193,"Kochi, Kerala, India",,residential,9.9248964,76.2502961,9.924656899999999,76.2494726,94.13,1.0004,3.14,,candidate_no_sv_check,"LINESTRING (76.2502961 9.9248964, 76.2497786 9.9247573, 76.2494726 9.924656899999999)"
SR_04194,"Kochi, Kerala, India",,unclassified,9.924640099999996,76.2507887,9.923858899999999,76.2509391,87.95,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2507887 9.924640099999996, 76.2509391 9.923858899999999)"
SR_04195,"Kochi, Kerala, India",,residential,9.924640099999996,76.2507887,9.9248578,76.2516663,99.19,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2507887 9.924640099999996, 76.2516663 9.9248578)"
SR_04196,"Kochi, Kerala, India",,residential,9.923370899999998,76.2508775,9.9231403,76.2500377,95.55,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2508775 9.923370899999998, 76.2500377 9.9231403)"
SR_04197,"Kochi, Kerala, India",,unclassified,9.923858899999999,76.2509391,9.924640099999996,76.2507887,87.95,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2509391 9.923858899999999, 76.2507887 9.924640099999996)"
SR_04198,"Kochi, Kerala, India",,unclassified,9.9238942,76.2510692,9.924028100000001,76.25189,91.22,1.0001,2.06,,candidate_no_sv_check,"LINESTRING (76.2510692 9.9238942, 76.251293 9.9239367, 76.25189 9.924028100000001)"
SR_04199,"Kochi, Kerala, India",,unclassified,9.924028100000001,76.25189,9.9238942,76.2510692,91.22,1.0001,2.06,,candidate_no_sv_check,"LINESTRING (76.25189 9.924028100000001, 76.251293 9.9239367, 76.2510692 9.9238942)"
SR_04200,"Kochi, Kerala, India",,residential,9.9248578,76.2516663,9.924640099999996,76.2507887,99.19,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2516663 9.9248578, 76.2507887 9.924640099999996)"
SR_04201,"Kochi, Kerala, India",,residential,9.9966536,76.3239818,9.996704399999999,76.3247866,88.41,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3239818 9.9966536, 76.3247866 9.996704399999999)"
SR_04202,"Kochi, Kerala, India",,residential,9.996704399999999,76.3247866,9.9966536,76.3239818,88.41,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3247866 9.996704399999999, 76.3239818 9.9966536)"
SR_04203,"Kochi, Kerala, India",Balabhadra Devi Temple Road,residential,10.0178638,76.2830334,10.0179647,76.2838539,90.66,1.0003,3.37,,candidate_no_sv_check,"LINESTRING (76.2830334 10.0178638, 76.2832192 10.0178783, 76.2837583 10.017952199999998, 76.2837883 10.017956099999997, 76.2838539 10.0179647)"
SR_04204,"Kochi, Kerala, India",,residential,10.0178638,76.2830334,10.0167845,76.2831811,120.55,1.0008,4.87,,candidate_no_sv_check,"LINESTRING (76.2830334 10.0178638, 76.2831085 10.017158299999998, 76.2831811 10.0167845)"
SR_04205,"Kochi, Kerala, India",,residential,9.987960099999999,76.3174934,9.988782400000002,76.3171466,98.58,1.0001,1.48,,candidate_no_sv_check,"LINESTRING (76.3174934 9.987960099999999, 76.3173351 9.988320699999997, 76.3171466 9.988782400000002)"
SR_04206,"Kochi, Kerala, India",,unclassified,9.948846399999999,76.279245,9.948017899999996,76.2796643,102.51,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.279245 9.948846399999999, 76.2796643 9.948017899999996)"
SR_04207,"Kochi, Kerala, India",,residential,10.0198306,76.2852981,10.018844199999998,76.2854085,109.92,1.0015,7.82,,candidate_no_sv_check,"LINESTRING (76.2852981 10.0198306, 76.2852994 10.019818, 76.2853576 10.019483599999996, 76.2853651 10.0192675, 76.2853738 10.0191235, 76.2853936 10.018983099999998, 76.2854085 10.018844199999998)"
SR_04208,"Kochi, Kerala, India",,residential,9.9725816,76.3225637,9.9716636,76.3228377,105.87,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3225637 9.9725816, 76.3228377 9.9716636)"
SR_04209,"Kochi, Kerala, India",,unclassified,9.970907,76.3232642,9.971721999999998,76.3229828,95.41,1.0015,7.37,,candidate_no_sv_check,"LINESTRING (76.3232642 9.970907, 76.3232148 9.971070999999997, 76.3231306 9.971258499999998, 76.3230555 9.9714712, 76.3229828 9.971721999999998)"
SR_04210,"Kochi, Kerala, India",,residential,9.979171,76.3243546,9.9799696,76.3242775,88.76,1.0004,5.69,,candidate_no_sv_check,"LINESTRING (76.3243546 9.979171, 76.3242902 9.9799028, 76.3242775 9.9799696)"
SR_04211,"Kochi, Kerala, India",Kailas Lane,residential,10.016601899999998,76.2908209,10.016738799999999,76.2919649,126.48,1.0014,7.17,,candidate_no_sv_check,"LINESTRING (76.2908209 10.016601899999998, 76.2908785 10.016618099999999, 76.2911379 10.016657299999997, 76.29149210000001 10.0166844, 76.2917378 10.016703299999996, 76.2919649 10.016738799999999)"
SR_04212,"Kochi, Kerala, India",Adayath Lane,residential,10.0157086,76.2914974,10.015839600000001,76.292225,81.1,1.0005,5.8,,candidate_no_sv_check,"LINESTRING (76.2914974 10.0157086, 76.291774 10.015757699999998, 76.2919379 10.015788599999999, 76.2920742 10.0158054, 76.292225 10.015839600000001)"
SR_04213,"Kochi, Kerala, India",,residential,10.014757899999998,76.2910043,10.0150361,76.2926488,182.95,1.0004,3.68,,candidate_no_sv_check,"LINESTRING (76.2910043 10.014757899999998, 76.2914946 10.0148184, 76.2926488 10.0150361)"
SR_04214,"Kochi, Kerala, India",St Albert's High School Road,unclassified,9.985147599999998,76.2779802,9.9840245,76.2781984,126.49,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2779802 9.985147599999998, 76.2781984 9.9840245)"
SR_04215,"Kochi, Kerala, India",Banerji Road,primary,9.985147599999998,76.2779802,9.985050399999999,76.2770302,104.95,1.0024,7.89,,candidate_no_sv_check,"LINESTRING (76.2779802 9.985147599999998, 76.2774823 9.985129399999998, 76.2770302 9.985050399999999)"
SR_04216,"Kochi, Kerala, India",,residential,9.993640099999999,76.2841212,9.9928013,76.2843662,96.63,1.0006,4.24,,candidate_no_sv_check,"LINESTRING (76.2841212 9.993640099999999, 76.2842285 9.993324599999998, 76.2842647 9.993184699999999, 76.2843131 9.9929942, 76.2843662 9.9928013)"
SR_04217,"Kochi, Kerala, India",,living_street,9.9595072,76.2927088,9.960339899999997,76.2925201,94.41,1.0002,2.51,,candidate_no_sv_check,"LINESTRING (76.2927088 9.9595072, 76.2926412 9.9598466, 76.2925201 9.960339899999997)"
SR_04218,"Kochi, Kerala, India",,unclassified,9.950078599999998,76.2441299,9.949053099999999,76.2442023,113.85,1.0014,5.3,,candidate_no_sv_check,"LINESTRING (76.2441299 9.950078599999998, 76.2441291 9.9500068, 76.244133 9.9498358, 76.2441393 9.9497134, 76.2441475 9.949626299999998, 76.2441516 9.949539199999998, 76.2441554 9.9494481, 76.24416 9.9493368, 76.2441748 9.949227500000001, 76.2441903 9.949137999999996, 76.2442023 9.949053099999999)"
SR_04219,"Kochi, Kerala, India",,residential,9.989222900000001,76.3026604,9.990124499999999,76.3028266,101.36,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3026604 9.989222900000001, 76.3028266 9.990124499999999)"
SR_04220,"Kochi, Kerala, India",Lane 7,residential,9.9574454,76.3076189,9.9586405,76.3072903,136.99,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3076189 9.9574454, 76.3072903 9.9586405)"
